"Location.ID","Sublocation","Station.ID","Date","Year","Time","Depth","End.Depth","Stratum","NO3","NO2","NH4","Susp.N","TDN","SRP","Susp.P","TDP","DIC","ELA.DIC","DOC","PC","chla","chla.hplc","Cl","SRSi","SO4","Conductivity","Na","K","Mg","Ca","Mn","TDFe","Fe2","Susp.Fe","pH.equil","pH.in.situ","Alkalinity","Org.acids","O2","H2S","TSS","Color","CH4","SO4.dnx","pH.rad","pCO2","Cl.dnx","DIC.pCO2","Analytical.ID","Sample.Note","Sample.Type","Field.Reference","Data.Set.ID"
227,"LA","CB",1981-02-09,81,NA,"6",NA,"",2,NA,685,550,1473,NA,74,10,NA,695,870,4160,38.9,NA,0.8,1.87,4.3,48,5.49,0.38,0.83,2.85,0.18,0.31,NA,NA,NA,6.22,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K65","","LA","80K65","C01"
227,"LA","CB",1981-02-09,81,NA,"8",NA,"",55,NA,1193,1022,2435,NA,94,25,NA,859,870,5240,41.9,NA,0.8,1.92,2.2,65,5.43,0.54,0.83,3.72,0.3,3.59,NA,NA,NA,6.31,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K66","","LA","80K66","C01"
227,"LA","CB",1981-02-09,81,NA,"10",NA,"",136,NA,5308,1456,6817,NA,174,35,NA,3289,2080,7680,56.5,NA,0.9,2.56,1.2,176,5.38,1.19,0.9,4.52,0.9,28.6,NA,NA,NA,6.59,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K67","","LA","80K67","C01"
227,"LA","CB",1981-03-16,81,NA,"0",NA,"EPI",2,NA,71,557,1618,NA,55,8,NA,686,1920,3010,16.8,NA,0.6,1.71,4.2,48,5.33,0.26,0.83,2.79,0.07,0.2,NA,327,NA,6.22,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K103","","LA","80K103","C01"
227,"LA","CB",1981-03-16,81,NA,"4",NA,"",2,NA,67,374,1480,NA,50,16,NA,671,1920,2620,14.4,NA,0.6,1.73,4,48,5.28,0.31,0.81,2.73,0.13,0.28,NA,140,NA,6.31,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K104","","LA","80K104","C01"
227,"LA","CB",1981-03-16,81,NA,"6",NA,"",1,NA,893,615,2043,NA,64,19,NA,757,1970,3140,23,NA,0.6,1.79,3.6,55,5.24,0.35,0.86,3.16,0.2,1.06,NA,47,NA,6.62,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K105","","LA","80K105","C01"
227,"LA","CB",1981-03-16,81,NA,"8",NA,"",8,NA,1416,808,2377,NA,82,17,NA,993,1970,4480,35.6,NA,0.6,1.89,2.1,68,5.09,0.53,0.83,3.59,0.31,4.39,NA,93,NA,6.43,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K106","","LA","80K106","C01"
227,"LA","CB",1981-03-16,81,NA,"10",NA,"",2,NA,3953,1314,5532,NA,116,28,NA,3768,2190,5820,41,NA,0.6,2.25,1.4,131,5.21,0.94,0.87,3.96,0.65,20.5,NA,286,NA,6.5,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K107","","LA","80K107","C01"
227,"LA","CB",1981-05-04,81,NA,"0",NA,"EPI",20,NA,334,58,870,NA,11,9,NA,332,2740,780,7.2,NA,0.4,1.46,4.8,41,5.29,0.24,0.72,2.58,0.03,0.05,NA,113,NA,6.91,NA,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K169","","LA","81K169","C01"
227,"LA","CB",1981-05-04,81,NA,"0",NA,"EPI",NA,NA,NA,60,NA,NA,NA,NA,NA,294,NA,1060,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K176","","LA","","C01"
227,"LA","CB",1981-05-04,81,NA,"4",NA,"",10,NA,421,298,936,NA,11,7,NA,441,2290,1700,13.3,NA,0.5,1.47,4.3,42,5.4,0.26,0.71,2.58,0.03,0.05,NA,160,NA,6.61,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K170","","LA","81K170","C01"
227,"LA","CB",1981-05-04,81,NA,"6",NA,"",9,NA,527,172,1122,NA,11,7,NA,531,2290,1740,10,NA,0.5,1.53,4.7,43,5.49,0.3,0.74,2.8,0.06,0.08,NA,223,NA,6.32,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K171","","LA","81K171","C01"
227,"LA","CB",1981-05-04,81,NA,"8",NA,"",5,NA,1823,292,1230,NA,68,12,NA,690,2890,2540,13,NA,0.6,1.91,3.6,85,5.59,0.45,0.8,4.48,0.4,3.99,NA,251,NA,6.3,NA,NA,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K172","","LA","81K172","C01"
227,"LA","CB",1981-05-04,81,NA,"10",NA,"",9,NA,4288,904,5633,NA,172,19,NA,970,2570,5940,31,NA,0.4,2.46,2.5,105,5.71,0.79,0.86,5.38,0.6,14.47,NA,371,NA,6.31,NA,NA,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K173","","LA","81K173","C01"
227,"LA","CB",1981-05-05,81,NA,NA,NA,"MET",NA,NA,NA,520,NA,NA,NA,NA,NA,354,NA,4360,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K202","","LA","","C01"
227,"LA","CB",1981-05-06,81,NA,NA,NA,"MET",NA,NA,NA,226,NA,NA,NA,NA,NA,417,NA,2210,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K210","","LA","","C01"
227,"LA","CB",1981-05-18,81,NA,"0",NA,"EPI",NA,NA,NA,186,NA,NA,NA,NA,NA,280,NA,1700,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K301","","LA","","C01"
227,"LA","CB",1981-05-19,81,NA,NA,NA,"MET",NA,NA,NA,180,NA,NA,NA,NA,NA,342,NA,1650,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K317","","LA","","C01"
227,"LA","CB",1981-05-19,81,NA,"0",NA,"EPI",55,NA,129,252,824,NA,19,7,NA,263,2500,2060,13.4,NA,0.5,1.21,4.6,40,5.31,0.29,0.72,3.28,0.005,0.03,NA,80,NA,7.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K321","","LA","81K321","C01"
227,"LA","CB",1981-06-01,81,NA,"0",NA,"EPI",NA,NA,NA,443,NA,NA,NA,NA,NA,193,NA,3270,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K405","","LA","","C01"
227,"LA","CB",1981-06-02,81,NA,NA,NA,"MET",NA,NA,NA,389,NA,NA,NA,NA,NA,272,NA,2910,17.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K420","","LA","","C01"
227,"LA","CB",1981-06-02,81,NA,"0",NA,"EPI",35,NA,30,343,169,NA,22,2,NA,197,1970,3150,18.4,NA,0.5,1.08,4.5,50,5.36,0.27,0.76,2.55,0.005,0.05,NA,45,NA,9.41,300,NA,10.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K413","","LA","81K413","C01"
227,"LA","CB",1981-06-02,81,NA,"4",NA,"",49,NA,339,355,511,NA,41,3,NA,374,2740,2870,31.4,NA,0.5,1.33,4.3,48,5.21,0.25,0.75,2.69,0.005,0.08,NA,73,NA,7.36,319,NA,10.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K414","","LA","81K414","C01"
227,"LA","CB",1981-06-02,81,NA,"6",NA,"",8,NA,830,345,1048,NA,47,5,NA,677,1640,2910,22.6,NA,0.5,1.52,4.2,47,5.25,0.29,0.8,1.96,0.27,0.27,NA,326,NA,6.41,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K415","","LA","81K415","C01"
227,"LA","CB",1981-06-02,81,NA,"8",NA,"",30,NA,2679,535,2983,NA,84,12,NA,1641,270,3850,25.1,NA,0.6,2.04,2.7,95,5.53,0.53,0.88,5.15,0.51,8.4,NA,319,NA,6.5,NA,NA,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K416","","LA","81K416","C01"
227,"LA","CB",1981-06-02,81,NA,"10",NA,"",42,NA,3798,719,4153,NA,20,17,NA,2485,220,4170,23.5,NA,0.6,2.31,2.3,119,5.59,0.65,0.84,5.01,0.57,12.13,NA,319,NA,6.44,NA,NA,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K417","","LA","81K417","C01"
227,"LA","CB",1981-06-15,81,NA,"0",NA,"EPI",NA,NA,NA,358,NA,NA,NA,NA,NA,178,NA,3040,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K562","","LA","","C01"
227,"LA","CB",1981-06-16,81,NA,NA,NA,"MET",NA,NA,NA,274,NA,NA,NA,NA,NA,134,NA,3280,30.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K573","","LA","","C01"
227,"LA","CB",1981-06-16,81,NA,"0",NA,"EPI",17,NA,10,298,616,NA,42,8,NA,173,1940,3620,11.4,NA,NA,1.23,NA,39,NA,NA,NA,NA,NA,NA,NA,113,NA,9.22,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K569","","LA","81K569","C01"
227,"LA","CB",1981-06-29,81,NA,"0",NA,"EPI",NA,NA,NA,296,NA,NA,NA,NA,NA,113,NA,3680,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K674","","LA","","C01"
227,"LA","CB",1981-06-30,81,NA,NA,NA,"MET",NA,NA,NA,280,NA,NA,NA,NA,NA,72,NA,4080,26.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K688","","LA","","C01"
227,"LA","CB",1981-06-30,81,NA,"0",NA,"EPI",6,NA,3,380,535,NA,30,10,NA,101,1760,3600,11.4,NA,0.4,1.59,5.2,39,4.59,0.25,0.64,2.25,0.01,0.07,NA,77,NA,9.52,222,NA,10.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K679","","LA","81K679","C01"
227,"LA","CB",1981-06-30,81,NA,"4",NA,"",68,NA,289,924,956,NA,116,12,NA,357,1970,5480,108,NA,0.4,1.3,4.2,62,5.32,0.34,0.77,2.78,0.01,0.02,NA,111,NA,7.21,334,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K680","","LA","81K680","C01"
227,"LA","CB",1981-06-30,81,NA,"6",NA,"",2,NA,853,222,1468,NA,52,11,NA,782,3150,2740,41,NA,0.5,1.59,3.8,49,5.07,0.4,0.79,3.1,0.3,1.01,NA,174,NA,6.44,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K681","","LA","81K681","C01"
227,"LA","CB",1981-06-30,81,NA,"8",NA,"",0.5,NA,2502,312,3215,NA,76,15,NA,1614,1870,3140,16.4,NA,0.5,2,2.4,86,5.3,0.62,0.82,5.03,0.5,6.51,NA,157,NA,6.48,NA,NA,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K682","","LA","81K682","C01"
227,"LA","CB",1981-06-30,81,NA,"10",NA,"",0.5,NA,4241,544,4361,NA,114,22,NA,1850,1800,4520,17.3,NA,0.5,2.21,2.5,105,5.26,0.75,0.84,5.08,0.56,10.3,NA,202,NA,6.41,NA,NA,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K683","","LA","81K683","C01"
227,"LA","CB",1981-07-13,81,NA,"0",NA,"EPI",NA,NA,NA,237,NA,NA,NA,NA,NA,57,NA,2610,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K840","","LA","","C01"
227,"LA","CB",1981-07-14,81,NA,"0",NA,"EPI",1,NA,1,492,532,NA,34,8,NA,70,1700,5100,5.7,NA,NA,1.91,NA,46,NA,NA,NA,NA,NA,NA,NA,79,NA,9.55,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K841","","LA","81K841","C01"
227,"LA","CB",1981-07-15,81,NA,NA,NA,"MET",NA,NA,NA,472,NA,NA,NA,NA,NA,35,NA,4600,38.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K893","","LA","","C01"
227,"LA","CB",1981-07-27,81,NA,"0",NA,"EPI",NA,NA,NA,454,NA,NA,NA,NA,NA,52,NA,3960,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1025","","LA","","C01"
227,"LA","CB",1981-07-28,81,NA,NA,NA,"MET",NA,NA,NA,62,NA,NA,NA,NA,NA,43,NA,5340,45.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1041","","LA","","C01"
227,"LA","CB",1981-07-28,81,NA,"0",NA,"EPI",4,NA,12,544,520,NA,44,9,NA,57,2470,4820,13.3,NA,0.5,2,5.5,45,4.73,0.33,0.6,1.87,0.01,0.05,NA,93,NA,9.31,206,NA,9.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1029","","LA","81K1029","C01"
227,"LA","CB",1981-07-28,81,NA,"4",NA,"",6,NA,417,1294,1102,NA,176,16,NA,380,1830,7380,102,NA,0.6,1.42,4.3,37,5.66,0.46,0.66,0.22,0.11,0.015,NA,198,NA,6.41,231,NA,2.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1030","","LA","81K1030","C01"
227,"LA","CB",1981-07-28,81,NA,"6",NA,"",2,NA,3083,550,3591,NA,72,12,NA,997,1620,3360,47.3,NA,0.5,1.79,3,71,5.05,0.58,0.71,3.35,0.34,2.24,NA,99,NA,6.48,596,NA,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1031","","LA","81K1031","C01"
227,"LA","CB",1981-07-28,81,NA,"8",NA,"",0.5,NA,3083,848,4480,NA,110,15,NA,1975,2310,3900,13.7,NA,0.5,2.22,2.7,112,5.58,0.77,0.76,4.39,0.51,8.01,NA,149,NA,6.49,731,NA,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1032","","LA","81K1032","C01"
227,"LA","CB",1981-07-28,81,NA,"10",NA,"",0.5,NA,3820,382,5226,NA,108,50,NA,1780,2240,4560,17.2,NA,0.5,2.31,3,124,5.58,0.77,0.76,4.35,0.54,9.24,NA,220,NA,6.29,784,NA,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1033","","LA","81K1033","C01"
227,"LA","CB",1981-08-10,81,NA,"0",NA,"EPI",NA,NA,NA,428,NA,NA,NA,NA,NA,48,NA,5240,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1207","","LA","","C01"
227,"LA","CB",1981-08-11,81,NA,NA,NA,"MET",NA,NA,NA,498,NA,NA,NA,NA,NA,29,NA,4800,52.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1217","","LA","","C01"
227,"LA","CB",1981-08-11,81,NA,"0",NA,"EPI",0.5,NA,0.5,674,669,NA,46,9,NA,32,2270,5460,38.5,NA,NA,2.03,NA,49,NA,NA,NA,NA,NA,NA,NA,98,NA,9.86,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1212","","LA","81K1212","C01"
227,"LA","CB",1981-08-24,81,NA,"0",NA,"EPI",NA,NA,NA,1090,NA,NA,NA,NA,NA,42,NA,8520,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1386","","LA","","C01"
227,"LA","CB",1981-08-25,81,NA,NA,NA,"MET",NA,NA,NA,1146,NA,NA,NA,NA,NA,105,NA,7520,25.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1404","","LA","","C01"
227,"LA","CB",1981-08-25,81,NA,"0",NA,"EPI",7,NA,3,790,982,NA,16,25,NA,27,2700,7060,17.2,NA,0.5,1.9,5.7,49,5.18,0.39,0.64,2.14,0.03,0.14,NA,22,NA,9.8,219,NA,9.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1395","","LA","81K1395","C01"
227,"LA","CB",1981-08-25,81,NA,"4",NA,"",2,NA,625,1990,1639,NA,176,23,NA,621,1970,9520,75.9,NA,0.5,1.34,3.6,47,5.45,0.49,0.79,1.64,0.24,0.57,NA,85,NA,6.5,335,NA,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1396","","LA","81K1396","C01"
227,"LA","CB",1981-08-25,81,NA,"6",NA,"",0.5,NA,1777,540,1926,NA,82,20,NA,1174,1930,3230,31.2,NA,0.4,1.76,2.6,78,5.15,0.6,0.79,4.15,0.4,3.32,NA,45,NA,6.49,659,NA,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1397","","LA","81K1397","C01"
227,"LA","CB",1981-08-25,81,NA,"8",NA,"",0.5,NA,3626,575,4223,NA,91,30,NA,1814,2190,2570,21.8,NA,0.5,2.08,2.6,114,5.34,0.8,0.83,5.01,0.55,7.77,NA,62,NA,6.45,-1000,NA,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1398","","LA","81K1398","C01"
227,"LA","CB",1981-08-26,81,NA,"0",NA,"EPI",NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1590","","LA","","C01"
227,"LA","CB",1981-08-26,81,NA,"0",NA,"EPI",NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1591","","LA","","C01"
227,"LA","CB",1981-09-08,81,NA,"0",NA,"EPI",0.5,NA,0.5,780,466,NA,50,9,NA,56,2000,6840,18.2,NA,NA,1.91,NA,46,NA,NA,NA,NA,NA,NA,NA,124,NA,9.72,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1643","","LA","81K1643","C01"
227,"LA","CB",1981-09-08,81,NA,"0",NA,"EPI",NA,NA,NA,89,NA,NA,NA,NA,NA,69,NA,1010,9.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1648","","LA","","C01"
227,"LA","CB",1981-09-21,81,NA,"0",NA,"EPI",NA,NA,NA,800,NA,NA,NA,NA,NA,83,NA,7160,18.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1779","","LA","","C01"
227,"LA","CB",1981-09-22,81,NA,"0",NA,"EPI",0.5,NA,0.5,637,582,NA,70,13,NA,114,2080,5333,44.5,NA,0.5,1.92,5.6,42,5.98,0.18,0.63,1.89,0.03,0.18,NA,181,NA,9.07,229,NA,9.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1789","","LA","81K1789","C01"
227,"LA","CB",1981-09-22,81,NA,"4",NA,"",0.5,NA,315,910,1037,NA,204,16,NA,503,1660,5520,50.3,NA,0.4,1.57,4.1,44,5.78,0.33,0.81,1.85,0.2,0.45,NA,147,NA,6.97,265,NA,4.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1790","","LA","81K1790","C01"
227,"LA","CB",1981-09-22,81,NA,"6",NA,"",0.5,NA,507,305,1632,NA,102,15,NA,1120,1770,1720,58.6,NA,0.4,1.53,3.3,76,5.69,0.36,0.82,2.15,0.26,1,NA,86,NA,6.46,530,NA,2.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1791","","LA","81K1791","C01"
227,"LA","CB",1981-09-22,81,NA,"8",NA,"",0.5,NA,2637,476,2956,NA,103,19,NA,1737,2300,2350,32.3,NA,0.4,1.96,2.7,109,5.48,0.55,0.86,4.17,0.43,4.84,NA,121,NA,6.43,728,NA,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1792","","LA","81K1792","C01"
227,"LA","CB",1981-10-05,81,NA,"0",NA,"EPI",NA,NA,NA,538,NA,NA,NA,NA,NA,276,NA,3880,34.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1974","","LA","","C01"
227,"LA","CB",1981-10-06,81,NA,"0",NA,"EPI",3,NA,61,272,685,NA,52,11,NA,298,2180,1960,34.3,NA,0.3,2.04,5,43,5.65,0.27,0.69,2.15,0.03,0.3,NA,233,NA,6.8,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1977","","LA","81K1977","C01"
227,"LA","CB",1981-10-14,81,NA,"0",NA,"EPI",NA,NA,NA,696,NA,NA,NA,NA,NA,261,NA,5140,25.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2076","","LA","","C01"
227,"LA","CB",1981-10-20,81,NA,"0",NA,"EPI",0.5,NA,102,690,576,NA,46,7,NA,311,2940,5400,55.3,NA,0.4,2.08,4.9,41,5.18,0.35,0.71,2.38,0.08,0.24,NA,353,NA,5.8,262,NA,7.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2107","","LA","81K2107","C01"
227,"LA","CB",1981-10-20,81,NA,"4",NA,"",0.5,NA,113,644,608,NA,46,7,NA,327,2550,5040,29.3,NA,0.4,2.1,4.9,43,5.19,0.31,0.72,2.38,0.08,0.28,NA,368,NA,6.8,263,NA,8.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2108","","LA","81K2108","C01"
227,"LA","CB",1981-10-20,81,NA,"6",NA,"",0.5,NA,253,646,805,NA,48,7,NA,372,1920,5060,49.4,NA,0.4,2.11,4.8,45,5.18,0.39,0.7,2.43,0.11,0.55,NA,368,NA,6.69,269,NA,7.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2109","","LA","81K2109","C01"
227,"LA","CB",1981-10-20,81,NA,"8",NA,"",0.5,NA,2788,732,3576,NA,164,10,NA,1665,2710,4660,13.2,NA,0.3,2.25,3,102,5.39,0.79,0.8,4.32,0.57,6.38,NA,159,NA,6.38,786,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2110","","LA","81K2110","C01"
227,"LA","CB",1981-12-15,81,NA,"0",NA,"EPI",5,NA,255,420,876,NA,32,8,NA,252,1950,2810,19.2,NA,0.4,2.15,4.6,47,5.21,0.39,0.8,2.58,0.05,0.31,NA,294,NA,6.72,299,NA,11.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2446","","LA","81K2446","C01"
227,"LA","CB",1981-12-15,81,NA,"4",NA,"",4,NA,276,444,881,NA,28,6,NA,268,1650,3180,12.8,NA,0.5,2.15,4.5,47,5.08,0.39,0.77,2.54,0.05,0.31,NA,319,NA,6.72,299,NA,11.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2447","","LA","81K2447","C01"
227,"LA","CB",1981-12-15,81,NA,"6",NA,"",5,NA,299,511,926,NA,38,7,NA,301,2350,3840,18.6,NA,0.5,2.15,4.5,46,5.13,0.43,0.8,2.58,0.05,0.31,NA,376,NA,6.72,290,NA,8.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2448","","LA","81K2448","C01"
227,"LA","CB",1981-12-15,81,NA,"8",NA,"",0.5,NA,563,842,1276,NA,98,8,NA,500,1660,6720,17.9,NA,0.5,2.28,4.3,53,5.13,0.49,0.84,2.83,0.11,0.46,NA,923,NA,6.49,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2449","","LA","81K2449","C01"
227,"LA","CB",1982-01-13,82,NA,"0",NA,"EPI",0.5,NA,422,296,1039,NA,22,8,NA,479,1690,2420,13.6,NA,0.7,2.2,5.1,50,5.12,0.41,0.81,2.54,0.03,0.27,NA,270,NA,6.51,275,NA,6.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2502","","LA","81K2502","C01"
227,"LA","CB",1982-01-13,82,NA,"4",NA,"",4,NA,405,336,969,NA,22,7,NA,460,1790,2920,17.3,NA,0.3,2.14,5,47,4.98,0.43,0.8,2.45,0.03,0.23,NA,230,NA,6.53,280,NA,6.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2503","","LA","81K2503","C01"
227,"LA","CB",1982-01-13,82,NA,"6",NA,"",4,NA,484,372,1129,NA,22,8,NA,583,1090,2960,13,NA,0.4,2.28,5,49,5.02,0.43,0.84,2.58,0.03,0.23,NA,254,NA,6.51,329,NA,4.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2504","","LA","81K2504","C01"
227,"LA","CB",1982-01-13,82,NA,"8",NA,"",0.5,NA,726,718,1319,NA,68,9,NA,359,2380,5940,36.4,NA,0.4,2.38,4.7,53,5.08,0.47,0.88,2.92,0.08,0.58,NA,719,NA,6.39,273,NA,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2505","","LA","81K2505","C01"
227,"LA","CB",1982-01-13,82,NA,"10",NA,"",0.5,NA,4747,1298,5180,NA,160,20,NA,2670,2130,8940,41.1,NA,0.3,2.82,2.5,143,5.12,0.91,0.98,3.97,0.31,15.77,NA,382,NA,6.33,702,NA,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2506","","LA","81K2506","C01"
227,"LA","CB",1982-02-10,82,NA,"0",NA,"EPI",0.5,NA,456,246,1235,NA,16,7,NA,528,1730,1630,5.8,NA,0.5,2.27,4.9,50,5.37,0.38,0.83,2.7,0.05,0.32,NA,165,NA,6.43,NA,NA,4.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2558","","LA","81K2558","C01"
